0.011167465389359206,0.0,0.003319070358513927,0.006638140717027854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350560389413633,0.0,0.050258405841204494,0.006282300730150561,0.0,0.0,0.0,0.0,0.046466985019194974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331731463002928,0.0,0.003319070358513927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.011602106226860944,0.0062068490885203945,0.0,0.0,0.0,0.0,0.0,0.0,0.0026107238439169313,0.0,0.0,0.0,0.0026107238439169313,0.0,0.0026107238439169313,0.07832171531750794,0.002068949696173465,0.0,0.0,0.0,0.012413698177040789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005908157882914671,0.0,0.002068949696173465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02369733950632292,0.0,0.02369733950632292,0.0,0.0,0.0,0.0,0.0,0.037559394484379824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03543910608606805,0.0,0.0,0.0,0.08859776521517014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014145860827753985,0.0,0.02829172165550797,0.0,0.0,0.0,0.0,0.0,0.05605164738102601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0090866053192672,0.00363464212770688,0.014583348964620926,0.008101860535900514,0.0,0.0,0.0,0.0,0.0,0.002044681948554411,0.0,0.0,0.0,0.0061340458456632324,0.0,0.002044681948554411,0.0,0.0,0.0,0.0,0.0,0.014583348964620926,0.004089363897108822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013881556795697745,0.0,0.0,0.0,0.0,0.0,0.0,0.04756883546623155,0.0,0.00181732106385344,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02015802364528642,0.01007901182264321,0.0,0.0,0.0,0.0,0.0,0.0,0.05756388689592093,0.0,0.0,0.0,0.0,0.0,0.07630978134604902,0.0,0.0,0.0,0.0,0.01007901182264321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011304070470574608,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.010903926383120639,0.009722232643080617,0.019444465286161235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02453618338265293,0.0,0.04907236676530586,0.0,0.0,0.0,0.0,0.0,0.009722232643080617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.017165817010439215,0.0,0.0,0.0,0.0,0.0,0.0,0.10299490206263529,0.0,0.017165817010439215,0.0,0.0,0.0,0.0,0.03433163402087843,0.0,0.0,0.0,0.03433163402087843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017165817010439215,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005751896799309476,0.005751896799309476,0.0,0.0,0.0,0.0,0.0,0.0,0.05176707119378528,0.0,0.011503793598618951,0.0,0.0,0.0,0.0,0.005751896799309476,0.0,0.0,0.0,0.017255690397928423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009380939629466256,0.0,0.0,0.0,0.009380939629466256,0.011503793598618951,0.0,0.0,0.0
